JobTypeFormQuestionId,Description,CreatedOn,CreatedBy,StatusId,ModifiedOn,ModifiedBy,AnswerFormat,Required,PlaceHolder,SortOrder,ValidationMessage,JobTypeFormId,Config,GroupNo,Field,Col,HelpUrl,DefaultText,JobTypeFormSectionId
2608,Please add any photos to provide evidence of any toilet functionality issues,4/9/2023 4:01,0,1,4/9/2023 5:16,6808,file,0,,29,Upload Image (Max 40MB),81,"types:*.jpeg,*.jpg,*.png;size:40960",147,NULL,0,NULL,NULL,0
2625,Is this section compliant?,4/9/2023 4:29,0,1,4/9/2023 5:16,6808,iscompliant,0,,30,,81,,147,NULL,0,NULL,NULL,0
2609,Is there a kitchen at the property?,4/9/2023 4:02,0,1,4/9/2023 5:16,6808,radioboxlist,1,,31,,81,,149,NULL,0,NULL,NULL,0
2610,Is there is a kitchen at the property does it have a functioning cooktop?,4/9/2023 4:03,0,1,4/9/2023 5:16,6808,radioboxlist,1,,32,,81,,149,NULL,0,NULL,NULL,0
2612,Add notes of any issues with the cooktop,4/9/2023 4:05,0,1,4/9/2023 5:16,6808,textarea,0,,33,,81,,149,NULL,0,NULL,NULL,0
2613,Add photos of any issues with the cooktop,4/9/2023 4:06,0,1,4/9/2023 5:16,6808,file,0,,34,Upload Image (Max 40MB),81,"types:*.jpeg,*.jpg,*.png;size:40960",149,NULL,0,NULL,NULL,0
2627,Is this section compliant?,4/9/2023 4:29,0,1,4/9/2023 5:16,6808,iscompliant,0,,35,,81,,149,NULL,0,NULL,NULL,0
2611,Does the property have a laundry?,4/9/2023 4:04,0,1,4/9/2023 5:16,6808,radioboxlist,1,,36,,81,,150,NULL,0,NULL,NULL,0
2614,Add any notes about any issues relating to the laundry,4/9/2023 4:07,0,1,4/9/2023 5:16,6808,textarea,0,,37,,81,,150,NULL,0,NULL,NULL,0
2615,Add any photos to support issues with the laundry,4/9/2023 4:07,0,1,4/9/2023 5:16,6808,file,0,,38,Upload Image (Max 40MB),81,"types:*.jpeg,*.jpg,*.png;size:40960",150,NULL,0,NULL,NULL,0
2628,Is this section compliant?,4/9/2023 4:30,0,1,4/9/2023 5:16,6808,iscompliant,0,,39,,81,,150,NULL,0,NULL,NULL,0
2616,Is the property free from vermin?,4/9/2023 4:16,0,1,4/9/2023 5:16,6808,checkboxlist,1,,40,,81,,148,NULL,0,NULL,NULL,0
2617,Is the property free from dampness?,4/9/2023 4:18,0,1,4/9/2023 5:16,6808,radioboxlist,1,,41,,81,,148,NULL,0,NULL,NULL,0
2618,Is the property free of mould?,4/9/2023 4:19,0,1,4/9/2023 5:16,6808,radioboxlist,1,,42,,81,,148,NULL,0,NULL,NULL,0
2619,"Please add photos that support any mould, vermin or dampness issues?",4/9/2023 4:20,0,1,4/9/2023 5:16,6808,file,0,,43,Upload Image (Max 40MB),81,"types:*.jpeg,*.jpg,*.png;size:40960",148,NULL,0,NULL,NULL,0
2626,Is this section compliant?,4/9/2023 4:29,0,1,4/9/2023 5:16,6808,iscompliant,0,,44,,81,,148,NULL,0,NULL,NULL,0
2603,Add supporting photos of plumbing and drainage issues,4/9/2023 3:54,0,1,4/9/2023 5:16,6808,file,0,,45,Upload Image (Max 40MB),81,"types:*.jpeg,*.jpg,*.png;size:40960",146,NULL,0,NULL,NULL,0
2624,Is this section compliant?,4/9/2023 4:28,0,1,4/9/2023 5:16,6808,iscompliant,0,,46,,81,,146,NULL,0,NULL,NULL,0
2666,Search users,27/11/2023 6:16,387526,0,22/10/2024 5:27,6808,,0,,1,,83,,152,Fullname,0,,,0
2657,Firstname,27/11/2023 6:16,387526,1,27/11/2023 6:16,387526,,0,,2,,83,,152,Firstname,6,NULL,NULL,1
2658,Lastname,27/11/2023 6:16,387526,1,22/10/2024 5:26,6808,,0,,3,,83,,152,Lastname,6,,,1
2659,Mobile,27/11/2023 6:16,387526,1,22/10/2024 5:26,6808,,0,,4,,83,,152,Mobile,0,,,1
2660,Email,27/11/2023 6:16,387526,1,5/12/2024 3:05,6808,,0,,5,,83,,152,Email,12,,,1
2663,Address1,27/11/2023 6:16,387526,1,18/4/2024 5:51,158095,,0,,6,,83,,152,Address1,0,,NULL,2
2664,Address2,27/11/2023 6:16,387526,1,22/10/2024 5:28,6808,,0,,7,,83,,152,Address2,0,,,2
2667,JobTypeName,27/11/2023 6:16,387526,1,22/10/2024 5:29,6808,,0,,8,,83,,152,JobTypeName,0,,,2
2671,ProductCode,27/11/2023 6:16,387526,1,13/2/2025 2:37,387525,,0,,9,,83,,152,ProductCode,0,,,0
2673,Purchase Date,27/11/2023 6:16,387526,1,12/1/2025 22:06,158095,datepicker,0,,10,,83,,152,PurchaseDate,0,,,0
2674,Quantity,27/11/2023 6:16,387526,1,12/1/2025 22:07,158095,textbox,0,,11,,83,,152,Quantity,0,,,0
2813,Approx Hours,15/7/2024 23:17,158095,1,29/10/2024 6:51,158095,textbox,0,Enter hours,12,Enter hours,83,,152,ApproxHours,12,,,2
2672,Place Of Purchase,27/11/2023 6:16,387526,1,12/1/2025 22:08,158095,textbox,0,,13,,83,,152,PlaceOfPurchase,0,,,0
2675,Product Description,27/11/2023 6:16,387526,1,12/1/2025 22:07,158095,textarea,0,,14,,83,,152,ProductDescription,0,,,0
2677,Ref,27/11/2023 6:16,387526,1,22/10/2024 5:31,6808,textbox,0,,15,,83,,152,Ref,12,,,2
2661,Description,27/11/2023 6:16,387526,1,22/10/2024 5:32,6808,,0,,16,,83,,152,Description,12,,,2
2676,ProviderDetails,27/11/2023 6:16,387526,1,22/10/2024 5:32,6808,textarea,0,,17,,83,,152,ProviderDetails,0,,,2
2750,ManualAssign,18/4/2024 5:41,6808,1,22/10/2024 5:32,6808,dropdown,0,,18,,83,,152,ManualAssign,0,,,2
2752,Job Admin,23/5/2024 10:45,387526,1,22/10/2024 5:32,6808,dropdown,0,,19,,83,,152,ContactUserId,0,,,2
2668,Files,27/11/2023 6:16,387526,1,22/10/2024 5:33,6808,,0,,20,,83,,152,Files,0,,,2
2679,JobProductInterface,27/11/2023 6:16,387526,1,27/11/2023 6:16,387526,jobproductinterface,0,,21,,83,,152,JobProductInterface,12,NULL,NULL,8
2910,Mains Pressure Reading,13/2/2025 0:57,387525,1,13/2/2025 2:29,387525,textbox,0,,22,,83,,152,MainsPressureReading,4,,,9
2911,Fault Type,13/2/2025 0:57,387525,1,13/2/2025 2:29,387525,textbox,0,,24,,83,,152,FaultType,4,,,9
2912,Service Duration,13/2/2025 1:01,387525,1,13/2/2025 2:32,387525,textbox,0,,25,,83,,152,ServiceDuration,4,,,9
2913,Completion Notes,13/2/2025 1:02,387525,1,13/2/2025 2:31,387525,textarea,0,,26,,83,,152,CompletionNotes,0,,,9
2914,Rating,13/2/2025 1:03,387525,1,13/2/2025 2:37,387525,textbox,0,,27,,83,,152,Rating,6,,,10
2915,Completion Notes,13/2/2025 1:03,387525,1,13/2/2025 2:32,387525,textarea,0,,28,,83,,152,CompletionNotes,0,,,10
2680,Full Name,28/11/2023 1:09,0,1,28/11/2023 1:47,16437,textbox,1,,1,,84,,153,NULL,0,NULL,NULL,0
2681,Registration/Licence number,28/11/2023 1:09,0,1,28/11/2023 1:47,16437,textbox,0,,2,,84,,153,NULL,0,NULL,NULL,0
2682,Make,28/11/2023 1:10,0,1,28/11/2023 1:47,16437,textbox,0,,3,,84,,153,NULL,0,NULL,NULL,0
2683,Model,28/11/2023 1:10,0,1,28/11/2023 1:47,16437,textbox,0,,4,,84,,153,NULL,0,NULL,NULL,0
2684,Gas Type,28/11/2023 1:10,0,1,28/11/2023 1:47,16437,textbox,0,,5,,84,,153,NULL,0,NULL,NULL,0
2685,Serial number or date of manufacture,28/11/2023 1:11,0,1,28/11/2023 1:47,16437,textbox,0,,6,,84,,153,NULL,0,NULL,NULL,0
2686,Certification body,28/11/2023 1:11,0,1,28/11/2023 1:47,16437,textbox,0,,7,,84,,153,NULL,0,NULL,NULL,0
2687,Certification number,28/11/2023 1:12,0,1,28/11/2023 1:47,16437,textbox,0,,8,,84,,153,NULL,0,NULL,NULL,0
2688,Has the appliance been cleaned?,28/11/2023 1:12,0,1,28/11/2023 1:47,16437,radioboxlist,1,,9,,84,,153,NULL,0,NULL,NULL,0
2689,Is there evidence of gas product certification?,28/11/2023 1:17,0,1,28/11/2023 1:47,16437,radioboxlist,0,,10,,84,,153,NULL,0,NULL,NULL,0
2690,"Is the appliance subject to any safety recall, prohibitions or notices?",28/11/2023 1:18,0,1,28/11/2023 1:47,16437,radioboxlist,0,,11,,84,,153,NULL,0,NULL,NULL,0
2691,Has the appliance been altered since manufacture in a manner which may render it unsafe?,28/11/2023 1:19,0,1,28/11/2023 1:47,16437,radioboxlist,0,,12,,84,,153,NULL,0,NULL,NULL,0
2692,Is the appliance certified for use in the location where it is installed and is it suitable for the connected gas supply?,28/11/2023 1:19,0,1,28/11/2023 1:47,16437,checkboxlist,0,,13,,84,,153,NULL,0,NULL,NULL,0
2693,Is the appliance installed in accordance with the relevant edition of AS/NZS 5601?,28/11/2023 1:20,0,1,28/11/2023 1:47,16437,radioboxlist,0,,14,,84,,153,NULL,0,NULL,NULL,0
2694,Is the appliance appropriately secured?,28/11/2023 1:20,0,1,28/11/2023 1:47,16437,radioboxlist,0,,15,,84,,153,NULL,0,NULL,NULL,0
2695,Is the appliance gastight? (Visual inspection and leakage test),28/11/2023 1:21,0,1,28/11/2023 1:47,16437,radioboxlist,0,,16,,84,,153,NULL,0,NULL,NULL,0
2696,"Is the flue cowl, chimney plate, flue terminal and flue (where accessible) in good condition and clear of obstruction?",28/11/2023 1:22,0,1,28/11/2023 1:47,16437,radioboxlist,0,,17,,84,,153,NULL,0,NULL,NULL,0
2697,"Where applicable, does the appliance have an accessible means of electrical isolation?",28/11/2023 1:22,0,1,28/11/2023 1:47,16437,radioboxlist,0,,18,,84,,153,NULL,0,NULL,NULL,0
2698,Is the appliance regulator accessible for servicing and adjustment?,28/11/2023 1:23,0,1,28/11/2023 1:47,16437,radioboxlist,0,,19,,84,,153,NULL,0,NULL,NULL,0
2699,"Where applicable, is the flue, or its surroundings, clear of signs of scorching or overheating?",28/11/2023 1:24,0,1,28/11/2023 1:47,16437,radioboxlist,0,,20,,84,,153,NULL,0,NULL,NULL,0
2700,"Where applicable, is the flue adequately supported and correctly installed (i.e. terminal has correct clearance distance) and sealed at the roof penetration?",28/11/2023 1:24,0,1,28/11/2023 1:47,16437,radioboxlist,0,,21,,84,,153,NULL,0,NULL,NULL,0
2701,Is there any evidence of worn or damaged components?,28/11/2023 1:25,0,1,28/11/2023 1:47,16437,radioboxlist,0,,22,,84,,153,NULL,0,NULL,NULL,0
2702,Was there any build-up of dust or other foreign matter in or on the appliance that may affect correct operation?,28/11/2023 1:25,0,1,28/11/2023 1:47,16437,radioboxlist,0,,23,,84,,153,NULL,0,NULL,NULL,0
2703,"Are flame sensor rods, ignition electrodes and thermocouples free of carbon deposits (i.e. soot)?",28/11/2023 1:26,0,1,28/11/2023 1:47,16437,radioboxlist,0,,24,,84,,153,NULL,0,NULL,NULL,0
2704,"For appliances connected with a hose assembly, is the condition of the hose satisfactory?",28/11/2023 1:27,0,1,28/11/2023 1:47,16437,radioboxlist,0,,25,,84,,153,NULL,0,NULL,NULL,0
2705,Is the gas supply pressure to the appliance inlet adequate (1.13 or 2.75 kPa LPG) when all gas appliances are in operation?,28/11/2023 1:27,0,1,28/11/2023 1:47,16437,radioboxlist,0,,26,,84,,153,NULL,0,NULL,NULL,0
2706,Is the nominal burner pressure correct?,28/11/2023 1:28,0,1,28/11/2023 1:47,16437,radioboxlist,0,,27,,84,,153,NULL,0,NULL,NULL,0
2707,Is the ignition and re-ignition reliable and complete?,28/11/2023 1:28,0,1,28/11/2023 1:47,16437,radioboxlist,0,,28,,84,,153,NULL,0,NULL,NULL,0
2708,"Where applicable, does the flame safeguard allow for flame establishment within the period specified in the appliance manufacturer's instructions?",28/11/2023 1:29,0,1,28/11/2023 1:47,16437,radioboxlist,0,,29,,84,,153,NULL,0,NULL,NULL,0
2709,"Where applicable, does the flame safeguard isolate the gas supply when there has been an interruption to the gas supply?",28/11/2023 1:29,0,1,28/11/2023 1:47,16437,radioboxlist,0,,30,,84,,153,NULL,0,NULL,NULL,0
2710,Does the appliance burner flame exhibit any flame abnormality?,28/11/2023 1:30,0,1,28/11/2023 1:47,16437,radioboxlist,0,,31,,84,,153,NULL,0,NULL,NULL,0
2711,"For appliances with a turndown setting, does the burner flame remain stable when operated from the high to the low setting?",28/11/2023 1:31,0,1,28/11/2023 1:47,16437,radioboxlist,0,,32,,84,,153,NULL,0,NULL,NULL,0
2712,Is there any abnormal noise and/or vibration during the operation of the appliance?,28/11/2023 1:31,0,1,28/11/2023 1:47,16437,radioboxlist,0,,33,,84,,153,NULL,0,NULL,NULL,0
2713,"Where applicable, are burner flames stable when opening and closing doors associated with the appliance or the installation?",28/11/2023 1:32,0,1,28/11/2023 1:47,16437,radioboxlist,0,,34,,84,,153,NULL,0,NULL,NULL,0
2714,Do control knobs and door handles become too hot to touch while the appliance is in operation?,28/11/2023 1:32,0,1,28/11/2023 1:47,16437,radioboxlist,0,,35,,84,,153,NULL,0,NULL,NULL,0
2715,"Where applicable, are integral guards for space heaters adequately secured to the appliance and are they in good condition?",28/11/2023 1:33,0,1,28/11/2023 1:47,16437,radioboxlist,0,,36,,84,,153,NULL,0,NULL,NULL,0
2716,"For heated water, has the PTR (pressure and temperature relief) valve been checked for correct operation?",28/11/2023 1:33,0,1,28/11/2023 1:47,16437,radioboxlist,0,,37,,84,,153,NULL,0,NULL,NULL,0
2717,"Where applicable, is there any evidence of a cracked heat exchanger?",28/11/2023 1:34,0,1,28/11/2023 1:47,16437,radioboxlist,0,,38,,84,,153,NULL,0,NULL,NULL,0
2718,"For open-flued appliances, does the appliance operate so that there is no spillage of combustion products in accordance with Appendix F?",28/11/2023 1:34,0,1,28/11/2023 1:47,16437,radioboxlist,0,,39,,84,,153,NULL,0,NULL,NULL,0
2719,Was a negative pressure identified at the appliance?,28/11/2023 1:35,0,1,28/11/2023 1:47,16437,radioboxlist,0,,40,,84,,153,NULL,0,NULL,NULL,0
2720,Combustion products detection equipment: Instrument details,28/11/2023 1:36,0,1,28/11/2023 1:47,16437,textbox,0,,41,,84,,153,NULL,0,NULL,NULL,0
2721,Instrument calibration date,28/11/2023 1:36,0,1,28/11/2023 1:47,16437,textbox,0,,42,,84,,153,NULL,0,NULL,NULL,0
2722,Installation details: Number and location of exhaust fans,28/11/2023 1:37,0,1,28/11/2023 1:47,16437,textbox,0,,43,,84,,153,NULL,0,NULL,NULL,0
2723,Combustion products spillage (CO Concentration (ppm) and/or CO2 (%)) if applicable,28/11/2023 1:37,0,1,28/11/2023 1:47,16437,textbox,0,,44,,84,,153,NULL,0,NULL,NULL,0
2724,Background check (appliance off),28/11/2023 1:37,0,1,28/11/2023 1:47,16437,textbox,0,,45,,84,,153,NULL,0,NULL,NULL,0
2725,Background check after 5 min of appliance operation on high (appliances other than Type 1 decorative log fires) Note: Allow an additional 5 mins of operation if there is no chimney liner,28/11/2023 1:38,0,1,28/11/2023 1:47,16437,textbox,0,,46,,84,,153,NULL,0,NULL,NULL,0
2727,Final reading at the appliance on high,28/11/2023 1:39,0,1,28/11/2023 1:47,16437,textbox,0,,48,,84,,153,NULL,0,NULL,NULL,0
2728,Observations and identified faults (Gasfitter to note any observations and faults identified during service). Remedial action taken in relation to identified faults,28/11/2023 1:39,0,1,28/11/2023 1:47,16437,textarea,0,,49,,84,,153,NULL,0,NULL,NULL,0
2730,Please add any other notes if required,28/11/2023 1:47,0,1,28/11/2023 1:47,16437,textarea,0,,50,,84,,157,NULL,0,NULL,NULL,0
2729,Please add photos of appliance serviced,28/11/2023 1:43,0,1,28/11/2023 1:47,16437,file,1,,51,Upload Image (Max 40MB),84,"types:*.jpeg,*.jpg,*.png;size:40960",153,NULL,0,NULL,NULL,0
2753,Do all external windows that can be opened have latches that secure them against outside entry?,7/6/2024 0:11,0,1,9/6/2024 4:11,6808,radioboxlist,1,,1,,85,,171,NULL,0,NULL,NULL,0
2759,Are there curtain and blind safety kits installed for added safety? These cleats are installed 1600mm from ground level that hold/affix curtain cords to the wall,7/6/2024 0:16,0,1,9/6/2024 4:11,6808,radioboxlist,1,,2,,85,,170,NULL,0,NULL,NULL,0
2761,Is the property supplied with and does it currently have rubbish and recycling bins that are vermin-proof and meet council collection standards?,7/6/2024 0:18,0,1,9/6/2024 4:11,6808,radioboxlist,1,,3,,85,,163,NULL,0,NULL,NULL,0
2763,"In your opinion do all rooms within the property have adequate ventilation, including the bathroom, shower, toilet, and laundry?",7/6/2024 0:19,0,1,9/6/2024 4:11,6808,radioboxlist,1,,4,,85,,173,NULL,0,NULL,NULL,0
2765,"Is the toilet located in a separate room, either by itself or in an appropriate room like a bathroom or a combined bathroom–laundry?",7/6/2024 0:20,0,1,9/6/2024 4:11,6808,radioboxlist,1,,5,,85,,164,NULL,0,NULL,NULL,0
2770,Does the floor move/flex when you walk on it anywhere in the property?,7/6/2024 0:30,0,1,9/6/2024 4:11,6808,radioboxlist,1,,6,,85,,168,NULL,0,NULL,NULL,0
2773,Are all rooms free from any visual mould and damp stains that may be related to the building structure?,7/6/2024 0:33,0,1,9/6/2024 4:11,6808,radioboxlist,1,,7,,85,,169,NULL,0,NULL,NULL,0
2775,Do all external entry doors (other than screen doors) have functional dead locks or locks that can be unlocked with a key from the outside and opened without a key from the inside?,7/6/2024 0:34,0,1,9/6/2024 4:11,6808,radioboxlist,1,,8,,85,,162,NULL,0,NULL,NULL,0
2778,"Do interior rooms, corridors, and hallways all have working lights?",7/6/2024 0:35,0,1,9/6/2024 4:11,6808,radioboxlist,1,,9,,85,,172,NULL,0,NULL,NULL,0
2780,"If there is a laundry on the property, is it connected to hot and cold water?",7/6/2024 0:36,0,1,9/6/2024 4:11,6808,radioboxlist,0,,10,,85,,167,NULL,0,NULL,NULL,0
2785,Does the kitchen have a dedicated cooking and food preparation area?,7/6/2024 0:38,0,1,9/6/2024 4:11,6808,radioboxlist,1,,11,,85,,166,NULL,0,NULL,NULL,0
2787,"Is there a fixed heater in the main living area, and if yes, in your opinion does it appear to be in good working order?",7/6/2024 0:40,0,1,9/6/2024 4:11,6808,radioboxlist,1,,12,,85,,174,NULL,0,NULL,NULL,0
2789,Has this property had an electrical safety inspection completed that you are aware of since you have lived in it?,7/6/2024 0:41,0,1,9/6/2024 4:11,6808,radioboxlist,1,,13,,85,,175,NULL,0,NULL,NULL,0
2794,"Does each bathroom have a working sink, a shower or bath?",7/6/2024 0:44,0,1,9/6/2024 4:11,6808,radioboxlist,1,,14,,85,,165,NULL,0,NULL,NULL,0
2757,"In your opinion does the property have curtains or blinds in rooms used for living or sleeping that can open and close, block light, and maintain privacy?",7/6/2024 0:15,0,1,9/6/2024 4:11,6808,radioboxlist,1,,15,,85,,170,NULL,0,NULL,NULL,0
2760,Please take/upload a photo example of any blind safety kits installed.,7/6/2024 0:17,0,1,9/6/2024 4:11,6808,file,0,Upload Image (Max 40MB),16,Upload Image (Max 40MB),85,"types:*.jpeg,*.jpg,*.png;size:40960",170,NULL,0,NULL,NULL,0
2764,Is the toilet in good working order and connected to a sewerage or septic system?,7/6/2024 0:19,0,1,9/6/2024 4:11,6808,radioboxlist,1,,17,,85,,164,NULL,0,NULL,NULL,0
2766,Has/Is the property in your opinion structurally sound and weatherproof during your tenancy?,7/6/2024 0:22,0,1,9/6/2024 4:11,6808,radioboxlist,1,,18,,85,,168,NULL,0,NULL,NULL,0
2771,Has the property been free from water leaks during your tenancy?,7/6/2024 0:31,0,1,9/6/2024 4:11,6808,radioboxlist,1,,19,,85,,169,NULL,0,NULL,NULL,0
2776,Is there access to artificial light at night?,7/6/2024 0:35,0,1,9/6/2024 4:11,6808,radioboxlist,1,,20,,85,,172,NULL,0,NULL,NULL,0
2783,Is the sink in the kitchen in good working order and connected to a hot and cold water supply?,7/6/2024 0:38,0,1,9/6/2024 4:11,6808,radioboxlist,1,,21,,85,,166,NULL,0,NULL,NULL,0
2793,Please take/upload a photo from the door of each bathroom,7/6/2024 0:44,0,1,9/6/2024 4:11,6808,file,1,Upload Image (Max 40MB),23,Upload Image (Max 40MB),85,"types:*.jpeg,*.jpg,*.png;size:40960",165,NULL,0,NULL,NULL,0
2762,Please take/upload a photo of all rubbish bins supplied with the property.,7/6/2024 0:18,0,1,9/6/2024 4:11,6808,file,0,Upload Image (Max 40MB),24,Upload Image (Max 40MB),85,"types:*.jpeg,*.jpg,*.png;size:40960",163,NULL,0,NULL,NULL,0
2791,In your opinion do the showers appear to have energy efficient shower heads?,7/6/2024 0:42,0,1,9/6/2024 4:11,6808,radioboxlist,1,,25,,85,,165,NULL,0,NULL,NULL,0
2774,Please take/upload a photo of the locks from the inside.,7/6/2024 0:33,0,1,9/6/2024 5:49,0,file,0,,26,Upload Image (Max 40MB),85,"types:*.jpeg,*.jpg,*.png;size:40960",162,NULL,0,NULL,NULL,0
2786,"Please take/upload a photo of the heater, Please take close ups of any model number / standards that are externally visible.",7/6/2024 0:39,0,1,9/6/2024 4:11,6808,file,1,Upload Image (Max 40MB),27,Upload Image (Max 40MB),85,"types:*.jpeg,*.jpg,*.png;size:40960",174,NULL,0,NULL,NULL,0
2788,Can you please open the switchboard and take/upload a clear front view of the switchboard.,7/6/2024 0:41,0,1,9/6/2024 4:11,6808,file,1,Upload Image (Max 40MB),28,Upload Image (Max 40MB),85,"types:*.jpeg,*.jpg,*.png;size:40960",175,NULL,0,NULL,NULL,0
2790,Please take/upload a photo of each shower head,7/6/2024 0:42,0,1,9/6/2024 4:11,6808,file,1,Upload Image (Max 40MB),29,Upload Image (Max 40MB),85,"types:*.jpeg,*.jpg,*.png;size:40960",165,NULL,0,NULL,NULL,0
2809,Open the switchboard cover and take close ups of any model number / standards and installation dates that are visible.,9/6/2024 4:02,0,1,9/6/2024 4:11,6808,file,1,Upload Image (Max 40MB),30,Upload Image (Max 40MB),85,"types:*.jpeg,*.jpg,*.png;size:40960",175,NULL,0,NULL,NULL,0
2810,Please add any additional notes and press Submit.,9/6/2024 4:11,0,1,9/6/2024 4:11,6808,textbox,0,,31,,85,,176,NULL,0,NULL,NULL,0
2784,Please take/upload a photo of the kitchen area,7/6/2024 0:38,0,1,9/6/2024 4:11,6808,file,1,Upload Image (Max 40MB),32,Upload Image (Max 40MB),85,"types:*.jpeg,*.jpg,*.png;size:40960",166,NULL,0,NULL,NULL,0
2782,Please take/upload a photo of the stovetop.,7/6/2024 0:37,0,1,9/6/2024 4:11,6808,file,1,Upload Image (Max 40MB),33,Upload Image (Max 40MB),85,"types:*.jpeg,*.jpg,*.png;size:40960",166,NULL,0,NULL,NULL,0
2781,Please take/upload a photo of the oven.,7/6/2024 0:37,0,1,9/6/2024 4:11,6808,file,1,Upload Image (Max 40MB),34,Upload Image (Max 40MB),85,"types:*.jpeg,*.jpg,*.png;size:40960",166,NULL,0,NULL,NULL,0
2779,Please take/upload a photo of the laundry area?,7/6/2024 0:36,0,1,9/6/2024 4:11,6808,file,0,Upload Image (Max 40MB),35,Upload Image (Max 40MB),85,"types:*.jpeg,*.jpg,*.png;size:40960",167,NULL,0,NULL,NULL,0
2772,"Please take/upload a photo of any and all areas of mould, water stains",7/6/2024 0:32,0,1,9/6/2024 4:11,6808,file,1,Upload Image (Max 40MB),37,Upload Image (Max 40MB),85,"types:*.jpeg,*.jpg,*.png;size:40960",169,NULL,0,NULL,NULL,0
2768,"Please take/upload a photo of any areas internally and/or externally where there are gaps between floors, walls and ceiling visible",7/6/2024 0:27,0,1,9/6/2024 4:11,6808,file,0,Upload Image (Max 40MB),38,Upload Image (Max 40MB),85,"types:*.jpeg,*.jpg,*.png;size:40960",168,NULL,0,NULL,NULL,0
2769,Please take/upload a photo of any areas internally and/or externally where there are cracks or structural rotting visible,7/6/2024 0:28,0,1,9/6/2024 4:11,6808,file,0,Upload Image (Max 40MB),39,Upload Image (Max 40MB),85,"types:*.jpeg,*.jpg,*.png;size:40960",168,NULL,0,NULL,NULL,0
2758,"If not, Please take/upload a photo of the curtains or blinds you feel are not fit for purpose.",7/6/2024 0:16,0,1,9/6/2024 4:11,6808,file,0,Upload Image (Max 40MB),40,Upload Image (Max 40MB),85,"types:*.jpeg,*.jpg,*.png;size:40960",170,NULL,0,NULL,NULL,0
2754,Please take/upload a photo example of latches present,7/6/2024 0:12,0,1,9/6/2024 4:11,6808,file,1,Upload Image (Max 40MB),41,Upload Image (Max 40MB),85,"types:*.jpeg,*.jpg,*.png;size:40960",171,NULL,0,NULL,NULL,0
2755,Please take/upload a photo example of windows without locks or without keys present.,7/6/2024 0:13,0,1,9/6/2024 4:11,6808,file,0,Upload Image (Max 40MB),42,Upload Image (Max 40MB),85,"types:*.jpeg,*.jpg,*.png;size:40960",171,NULL,0,NULL,NULL,0
2756,Please add any relevant notes,7/6/2024 0:14,0,1,9/6/2024 4:11,6808,textarea,0,,43,,85,,171,NULL,0,NULL,NULL,0
2795,Please add any relevant notes,7/6/2024 0:46,0,1,9/6/2024 4:11,6808,textarea,0,,44,,85,,162,NULL,0,NULL,NULL,0
2796,Please add any relevant notes,7/6/2024 0:46,0,1,9/6/2024 4:11,6808,textarea,0,,45,,85,,163,NULL,0,NULL,NULL,0
2797,Please add any relevant notes,7/6/2024 0:46,0,1,9/6/2024 4:11,6808,textarea,0,,46,,85,,164,NULL,0,NULL,NULL,0
2798,Please add any relevant notes,7/6/2024 0:46,0,1,9/6/2024 4:11,6808,textarea,0,,47,,85,,165,NULL,0,NULL,NULL,0
2799,Please add any relevant notes,7/6/2024 0:46,0,1,9/6/2024 4:11,6808,textarea,0,,48,,85,,166,NULL,0,NULL,NULL,0
2800,Please add any relevant notes,7/6/2024 0:46,0,1,9/6/2024 4:11,6808,textarea,0,,49,,85,,167,NULL,0,NULL,NULL,0
2801,Please add any relevant notes,7/6/2024 0:46,0,1,9/6/2024 4:11,6808,textarea,0,,50,,85,,168,NULL,0,NULL,NULL,0
2802,Please add any relevant notes,7/6/2024 0:46,0,1,9/6/2024 4:11,6808,textarea,0,,51,,85,,169,NULL,0,NULL,NULL,0
2803,Please add any relevant notes,7/6/2024 0:46,0,1,9/6/2024 4:11,6808,textarea,0,,52,,85,,175,NULL,0,NULL,NULL,0
2804,Please add any relevant notes,7/6/2024 0:46,0,1,9/6/2024 4:11,6808,textarea,0,,53,,85,,170,NULL,0,NULL,NULL,0
2805,Please add any relevant notes,7/6/2024 0:46,0,1,9/6/2024 4:11,6808,textarea,0,,54,,85,,172,NULL,0,NULL,NULL,0
2806,Please add any relevant notes,7/6/2024 0:46,0,1,9/6/2024 4:11,6808,textarea,0,,55,,85,,173,NULL,0,NULL,NULL,0
2807,Please add any relevant notes,7/6/2024 0:46,0,1,9/6/2024 4:11,6808,textarea,0,,56,,85,,174,NULL,0,NULL,NULL,0
2808,Name,9/6/2024 2:47,0,1,9/6/2024 4:11,6808,textbox,0,,57,,85,,161,NULL,0,NULL,NULL,0
2853,Technician Name,17/5/2022 5:25,0,1,12/8/2024 6:26,158095,textarea,1,,1,,88,,180,NULL,0,NULL,NULL,0
2835,How many smoke alarms are in the property?,29/3/2022 9:30,0,1,12/8/2024 6:26,158095,dropdown,1,,2,,88,,180,NULL,0,NULL,NULL,0
2834,Smoke Alarm 1 Expiry Date,29/3/2022 9:29,0,1,12/8/2024 6:26,158095,datepicker,1,,3,,88,,180,NULL,0,NULL,NULL,0
2836,Smoke Alarm 2 Expiry Date,29/3/2022 9:32,0,1,12/8/2024 6:26,158095,datepicker,0,,4,,88,,180,NULL,0,NULL,NULL,0
